"asset";"id";"companies";"model";"serial_number";"purchase_date";"warranty_date";"purchase_price";"version";"lifecycle_phase";"location";"users";"created_at";"updated_at";"host_name";"product_id";"last_boot_time";"encryption_status";"has_CVE";"CVE_details";"highest_CVE_severity";"data_classification";"uuid";"verified"
1;250;12;"ultrices";"421542001-6";"2022-12-05";"2019-05-11";3614.0;1;"retired";20;60;"";"2023-04-27 17:23:22";"sit";"26918";"2023-04-09";"Fully Encrypted";0;"";"";"Public";"";1
1;251;23;"sagittis sapien";"833956409-9";"2021-01-10";"2019-12-05";4424.0;1;"active";17;477;"";"2023-04-27 17:23:22";"neque";"29827";"2022-04-21";"Not Encrypted";0;"";"";"Public";"";1
1;252;10;"in sapien";"177007954-8";"2017-10-02";"2021-10-22";2171.0;1;"retired";13;8;"";"2023-04-27 17:23:22";"consequat varius";"42130";"2022-11-08";"Fully Encrypted";0;"";"";"Public";"";1
1;253;36;"tempus";"669739409-9";"2021-04-02";"2025-01-28";9008.0;1;"disposed";9;284;"";"2023-04-27 17:23:22";"vestibulum proin eu";"30946";"2022-12-24";"Not Encrypted";0;"";"";"Public";"";1
1;254;3;"eleifend luctus";"601634088-X";"2017-10-12";"2019-08-20";569.0;1;"retired";10;221;"";"2023-04-27 17:23:22";"arcu libero rutrum";"8534";"2022-12-09";"Not Encrypted";0;"";"";"Public";"";1
1;255;37;"donec ut";"329950913-6";"2022-12-22";"2020-05-18";9222.0;1;"disposed";20;341;"";"2023-04-27 17:23:22";"arcu adipiscing";"33924";"2022-07-17";"Not Encrypted";0;"";"";"Public";"";1
1;256;9;"id sapien";"903863452-8";"2020-09-03";"2019-04-02";2744.0;1;"retired";14;503;"";"2023-04-27 17:23:22";"aliquam lacus";"30865";"2023-03-25";"Fully Encrypted";0;"";"";"Public";"";1
1;257;31;"lectus";"227567286-9";"2017-09-21";"2023-08-04";1564.0;1;"disposed";4;376;"";"2023-04-27 17:23:22";"suspendisse potenti cras";"3225";"2023-03-08";"Fully Encrypted";0;"";"";"Public";"";1
1;258;34;"sed";"782414482-8";"2018-03-11";"2021-10-08";3084.0;1;"retired";19;402;"";"2023-04-27 17:23:22";"lobortis";"52848";"2022-07-28";"Not Encrypted";0;"";"";"Public";"";1
1;259;28;"ut";"810455034-9";"2021-12-28";"2020-02-01";447.0;1;"disposed";19;342;"";"2023-04-27 17:23:22";"rhoncus aliquam lacus";"90268";"2023-03-24";"Fully Encrypted";0;"";"";"Public";"";1
1;260;23;"sapien";"282952502-7";"2022-03-05";"2019-06-30";825.0;1;"active";14;36;"";"2023-04-27 17:23:22";"sodales sed tincidunt";"77675";"2022-08-28";"Not Encrypted";0;"";"";"Public";"";1
1;261;4;"neque duis";"347914009-2";"2020-09-28";"2024-06-27";6697.0;1;"disposed";6;251;"";"2023-04-27 17:23:22";"curabitur";"63112";"2022-09-28";"Fully Encrypted";0;"";"";"Public";"";1
1;262;16;"elit";"444525955-1";"2020-04-23";"2024-07-12";9691.0;1;"disposed";9;288;"";"2023-04-27 17:23:22";"dictumst etiam";"70732";"2022-07-24";"Fully Encrypted";0;"";"";"Public";"";1
1;263;24;"nulla";"793462307-0";"2020-04-25";"2023-03-11";2737.0;1;"disposed";10;311;"";"2023-04-27 17:23:22";"pede";"56047";"2022-05-12";"Fully Encrypted";0;"";"";"Public";"";1
1;264;7;"velit donec";"079377715-1";"2022-02-28";"2019-02-14";2158.0;1;"active";4;22;"";"2023-04-27 17:23:22";"faucibus";"42108";"2022-12-31";"Fully Encrypted";0;"";"";"Public";"";1
1;265;13;"vestibulum";"044991264-7";"2019-10-10";"2024-02-26";5225.0;1;"active";18;447;"";"2023-04-27 17:23:22";"ullamcorper augue";"59792";"2022-11-13";"Fully Encrypted";0;"";"";"Public";"";1
1;266;22;"aliquam lacus";"875937091-2";"2017-04-06";"2018-12-30";1510.0;1;"disposed";14;61;"";"2023-04-27 17:23:22";"condimentum id luctus";"73621";"2023-01-06";"Not Encrypted";0;"";"";"Public";"";1
1;267;8;"mi pede";"471867211-2";"2017-02-02";"2021-10-07";6828.0;1;"retired";11;293;"";"2023-04-27 17:23:22";"nam nulla integer";"98597";"2023-03-23";"Fully Encrypted";0;"";"";"Public";"";1
1;268;22;"rhoncus aliquet";"670899271-X";"2019-09-23";"2023-12-17";1798.0;1;"disposed";21;157;"";"2023-04-27 17:23:22";"nulla pede ullamcorper";"56324";"2022-11-30";"Not Encrypted";0;"";"";"Public";"";1
1;269;29;"leo odio";"751713625-9";"2019-08-28";"2025-01-03";7495.0;1;"disposed";9;199;"";"2023-04-27 17:23:22";"volutpat in congue";"98186";"2023-03-19";"Fully Encrypted";0;"";"";"Public";"";1
1;270;17;"a pede";"132205371-5";"2022-06-04";"2019-03-20";5472.0;1;"disposed";18;404;"";"2023-04-27 17:23:22";"maecenas tincidunt lacus";"35481";"2022-07-16";"Fully Encrypted";0;"";"";"Public";"";1
1;271;14;"semper sapien";"375150818-X";"2022-12-19";"2023-01-28";3359.0;1;"disposed";7;10;"";"2023-04-27 17:23:22";"sagittis";"4290";"2022-11-03";"Fully Encrypted";0;"";"";"Public";"";1
1;272;18;"nulla elit";"804710202-8";"2022-08-21";"2019-12-10";339.0;1;"retired";7;486;"";"2023-04-27 17:23:22";"ac neque";"93558";"2022-11-22";"Fully Encrypted";0;"";"";"Public";"";1
1;273;7;"sed justo";"178517313-8";"2022-04-21";"2021-05-17";6014.0;1;"active";12;472;"";"2023-04-27 17:23:22";"convallis duis";"64441";"2022-05-01";"Fully Encrypted";0;"";"";"Public";"";1
1;274;11;"commodo placerat";"294907280-1";"2020-09-28";"2020-06-21";6506.0;1;"active";17;215;"";"2023-04-27 17:23:22";"tortor eu pede";"74312";"2022-07-02";"Fully Encrypted";0;"";"";"Public";"";1
1;275;31;"nullam sit";"273295069-6";"2019-11-12";"2023-11-12";246.0;1;"retired";18;341;"";"2023-04-27 17:23:22";"mauris eget";"6395";"2023-02-27";"Not Encrypted";0;"";"";"Public";"";1
1;276;9;"praesent";"479667601-5";"2022-03-30";"2024-05-17";4227.0;1;"retired";19;3;"";"2023-04-27 17:23:22";"in lacus";"59691";"2022-06-02";"Fully Encrypted";0;"";"";"Public";"";1
1;277;22;"mauris";"227781132-7";"2019-08-25";"2025-03-17";9603.0;1;"retired";10;214;"";"2023-04-27 17:23:22";"sed";"97432";"2022-10-28";"Fully Encrypted";0;"";"";"Public";"";1
1;278;26;"pulvinar nulla";"789861415-1";"2017-06-20";"2023-03-30";8970.0;1;"retired";16;128;"";"2023-04-27 17:23:22";"sapien urna";"41025";"2023-02-02";"Fully Encrypted";0;"";"";"Public";"";1
1;279;26;"morbi ut";"461118100-6";"2020-09-12";"2022-05-23";8656.0;1;"active";11;241;"";"2023-04-27 17:23:22";"purus phasellus in";"41380";"2022-07-19";"Not Encrypted";0;"";"";"Public";"";1
1;280;11;"in purus";"732092901-5";"2022-12-03";"2021-05-01";5719.0;1;"disposed";12;162;"";"2023-04-27 17:23:22";"vitae consectetuer";"58576";"2023-04-05";"Fully Encrypted";0;"";"";"Public";"";1
1;281;35;"in magna";"908046472-4";"2022-12-28";"2023-01-18";625.0;1;"retired";5;341;"";"2023-04-27 17:23:22";"cursus";"6747";"2023-03-20";"Fully Encrypted";0;"";"";"Public";"";1
1;282;7;"at";"948282676-0";"2018-02-02";"2021-06-25";5113.0;1;"retired";12;318;"";"2023-04-27 17:23:22";"sit amet";"28826";"2023-03-12";"Fully Encrypted";0;"";"";"Public";"";1
1;283;20;"eget orci";"237152418-2";"2017-08-08";"2019-08-06";3715.0;1;"disposed";8;41;"";"2023-04-27 17:23:22";"eget nunc";"57106";"2023-03-22";"Fully Encrypted";0;"";"";"Public";"";1
1;284;15;"lacinia nisi";"160236162-2";"2020-04-07";"2021-09-20";9233.0;1;"active";6;161;"";"2023-04-27 17:23:22";"amet lobortis sapien";"34856";"2022-06-14";"Fully Encrypted";0;"";"";"Public";"";1
1;285;31;"blandit ultrices";"661877996-0";"2021-08-01";"2022-11-29";9375.0;1;"active";10;39;"";"2023-04-27 17:23:22";"ante ipsum";"92261";"2022-09-07";"Not Encrypted";0;"";"";"Public";"";1
1;286;36;"eget rutrum";"099641296-4";"2017-11-19";"2022-07-07";5658.0;1;"retired";13;277;"";"2023-04-27 17:23:22";"amet consectetuer adipiscing";"79016";"2023-03-26";"Fully Encrypted";0;"";"";"Public";"";1
1;287;9;"consequat";"014781167-8";"2017-05-04";"2024-07-16";1298.0;1;"active";19;325;"";"2023-04-27 17:23:22";"elementum eu";"59288";"2022-05-25";"Fully Encrypted";0;"";"";"Public";"";1
1;288;23;"suspendisse";"124088841-4";"2022-07-29";"2023-03-01";2251.0;1;"active";9;378;"";"2023-04-27 17:23:22";"lectus pellentesque";"51464";"2022-11-26";"Not Encrypted";0;"";"";"Public";"";1
1;289;29;"ac enim";"724739935-X";"2021-09-10";"2020-11-06";6503.0;1;"disposed";7;310;"";"2023-04-27 17:23:22";"eu orci";"10853";"2023-01-08";"Not Encrypted";0;"";"";"Public";"";1
1;290;37;"auctor";"625289107-X";"2017-12-22";"2021-03-18";950.0;1;"disposed";18;281;"";"2023-04-27 17:23:22";"in faucibus orci";"21699";"2022-05-21";"Fully Encrypted";0;"";"";"Public";"";1
1;291;24;"sit amet";"435949229-4";"2022-11-20";"2022-03-18";217.0;1;"active";10;1;"";"2023-04-27 17:23:22";"erat tortor";"62676";"2022-10-27";"Not Encrypted";0;"";"";"Public";"";1
1;292;24;"consectetuer adipiscing";"402698428-1";"2017-02-11";"2019-09-24";5969.0;1;"active";17;28;"";"2023-04-27 17:23:22";"primis";"95429";"2022-06-21";"Fully Encrypted";0;"";"";"Public";"";1
1;293;2;"curae duis";"122192342-0";"2021-01-20";"2023-12-07";9178.0;1;"retired";9;136;"";"2023-04-27 17:23:22";"hendrerit at";"49461";"2023-01-30";"Fully Encrypted";0;"";"";"Public";"";1
1;294;20;"pede libero";"266442391-6";"2023-01-28";"2021-06-29";3577.0;1;"active";20;327;"";"2023-04-27 17:23:22";"posuere metus vitae";"20346";"2023-02-01";"Fully Encrypted";0;"";"";"Public";"";1
1;295;21;"vel augue";"854573680-0";"2021-09-05";"2022-11-12";7481.0;1;"active";9;19;"";"2023-04-27 17:23:22";"sit amet turpis";"79004";"2022-09-02";"Fully Encrypted";0;"";"";"Public";"";1
1;296;7;"lorem ipsum";"009942424-X";"2022-01-17";"2020-10-11";8379.0;1;"disposed";9;161;"";"2023-04-27 17:23:22";"nulla dapibus";"82037";"2022-12-02";"Fully Encrypted";0;"";"";"Public";"";1
1;297;24;"lacus curabitur";"346715749-1";"2018-10-15";"2025-03-19";7356.0;1;"retired";11;95;"";"2023-04-27 17:23:22";"praesent blandit lacinia";"26090";"2022-05-02";"Not Encrypted";0;"";"";"Public";"";1
1;298;14;"nisl";"748774416-7";"2020-04-20";"2021-09-29";4533.0;1;"active";19;250;"";"2023-04-27 17:23:22";"sapien sapien non";"48816";"2022-08-09";"Fully Encrypted";0;"";"";"Public";"";1
1;299;31;"varius";"498488576-9";"2021-03-03";"2020-09-11";9074.0;1;"disposed";14;335;"";"2023-04-27 17:23:22";"consequat metus";"44447";"2023-01-14";"Not Encrypted";0;"";"";"Public";"";1
1;300;7;"semper est";"966196057-7";"2019-07-18";"2023-02-02";1402.0;1;"active";14;225;"";"2023-04-27 17:23:22";"pulvinar nulla pede";"44655";"2023-03-09";"Fully Encrypted";0;"";"";"Public";"";1
1;301;11;"tempus";"871705714-0";"2022-11-06";"2021-02-26";7293.0;1;"disposed";6;255;"";"2023-04-27 17:23:22";"in libero";"64950";"2023-01-31";"Fully Encrypted";0;"";"";"Public";"";1
1;302;4;"natoque penatibus";"075729765-X";"2017-05-04";"2025-02-25";4299.0;1;"disposed";6;153;"";"2023-04-27 17:23:22";"sit";"70721";"2022-10-31";"Not Encrypted";0;"";"";"Public";"";1
1;303;14;"quisque";"352096980-7";"2017-06-02";"2024-06-18";6717.0;1;"retired";20;27;"";"2023-04-27 17:23:22";"sagittis sapien";"50235";"2022-12-04";"Fully Encrypted";0;"";"";"Public";"";1
1;304;34;"ut";"061430968-9";"2016-10-24";"2023-10-17";4924.0;1;"active";16;408;"";"2023-04-27 17:23:22";"nullam varius";"97907";"2023-01-21";"Not Encrypted";0;"";"";"Public";"";1
1;305;19;"amet nunc";"390601328-6";"2021-01-10";"2018-11-11";4143.0;1;"active";5;271;"";"2023-04-27 17:23:22";"eget";"24270";"2022-12-17";"Fully Encrypted";0;"";"";"Public";"";1
1;306;28;"donec";"507539135-4";"2018-02-28";"2022-06-15";6980.0;1;"disposed";9;47;"";"2023-04-27 17:23:22";"penatibus";"48000";"2022-08-03";"Not Encrypted";0;"";"";"Public";"";1
1;307;37;"mattis";"153985034-X";"2017-01-03";"2024-10-04";7063.0;1;"disposed";21;95;"";"2023-04-27 17:23:22";"leo rhoncus sed";"52192";"2022-05-12";"Not Encrypted";0;"";"";"Public";"";1
1;308;16;"nec";"553302322-4";"2019-09-17";"2025-03-27";3736.0;1;"disposed";9;198;"";"2023-04-27 17:23:22";"morbi";"8625";"2023-02-20";"Fully Encrypted";0;"";"";"Public";"";1
1;309;34;"mus";"697007057-3";"2020-04-21";"2023-02-27";3950.0;1;"retired";10;141;"";"2023-04-27 17:23:22";"amet";"15059";"2022-06-28";"Not Encrypted";0;"";"";"Public";"";1
1;310;35;"consectetuer";"447347199-3";"2022-09-21";"2019-11-07";5460.0;1;"retired";5;34;"";"2023-04-27 17:23:22";"at nibh in";"82861";"2022-10-18";"Fully Encrypted";0;"";"";"Public";"";1
1;311;6;"pretium";"983075659-9";"2019-10-20";"2020-04-16";6583.0;1;"active";4;102;"";"2023-04-27 17:23:22";"varius";"60070";"2022-07-25";"Fully Encrypted";0;"";"";"Public";"";1
1;312;16;"sed sagittis";"885340640-2";"2022-06-21";"2024-08-15";2109.0;1;"disposed";9;57;"";"2023-04-27 17:23:22";"sodales";"74684";"2022-04-20";"Fully Encrypted";0;"";"";"Public";"";1
1;313;10;"lobortis";"482239737-8";"2021-09-13";"2022-11-30";6089.0;1;"active";6;497;"";"2023-04-27 17:23:22";"lectus";"62262";"2022-04-24";"Fully Encrypted";0;"";"";"Public";"";1
1;314;36;"non mauris";"419209205-0";"2019-09-24";"2020-06-23";8418.0;1;"active";7;427;"";"2023-04-27 17:23:22";"turpis adipiscing lorem";"47776";"2022-10-22";"Fully Encrypted";0;"";"";"Public";"";1
1;315;24;"velit";"673446312-5";"2019-01-18";"2023-07-12";4891.0;1;"retired";20;411;"";"2023-04-27 17:23:22";"parturient montes nascetur";"13415";"2023-01-13";"Fully Encrypted";0;"";"";"Public";"";1
1;316;5;"cum";"112035300-9";"2019-11-18";"2021-11-09";2566.0;1;"disposed";10;317;"";"2023-04-27 17:23:22";"consequat";"43385";"2022-06-26";"Not Encrypted";0;"";"";"Public";"";1
1;317;21;"felis eu";"271027593-7";"2021-08-02";"2021-10-30";267.0;1;"disposed";9;181;"";"2023-04-27 17:23:22";"amet lobortis";"48250";"2023-01-11";"Fully Encrypted";0;"";"";"Public";"";1
1;318;24;"dui";"297790349-6";"2018-09-15";"2025-03-05";8499.0;1;"retired";19;201;"";"2023-04-27 17:23:22";"convallis morbi";"2022";"2022-07-22";"Fully Encrypted";0;"";"";"Public";"";1
1;319;4;"sit amet";"330065499-8";"2020-01-30";"2019-11-04";702.0;1;"disposed";11;261;"";"2023-04-27 17:23:22";"tincidunt";"62058";"2022-09-30";"Fully Encrypted";0;"";"";"Public";"";1
1;320;1;"mauris lacinia";"896570149-X";"2018-03-15";"2022-09-22";4570.0;1;"disposed";9;443;"";"2023-04-27 17:23:22";"id lobortis";"56362";"2022-11-26";"Fully Encrypted";0;"";"";"Public";"";1
1;321;34;"at";"294245010-X";"2022-04-10";"2022-05-20";9861.0;1;"active";5;275;"";"2023-04-27 17:23:22";"nulla ut erat";"60073";"2022-08-12";"Fully Encrypted";0;"";"";"Public";"";1
1;322;18;"erat tortor";"300579225-0";"2021-10-07";"2022-07-24";9973.0;1;"retired";20;107;"";"2023-04-27 17:23:22";"sodales scelerisque mauris";"74319";"2023-01-21";"Fully Encrypted";0;"";"";"Public";"";1
1;323;13;"et";"336307024-1";"2020-01-16";"2025-03-30";2157.0;1;"active";20;197;"";"2023-04-27 17:23:22";"tortor sollicitudin mi";"47817";"2022-11-01";"Fully Encrypted";0;"";"";"Public";"";1
1;324;33;"lacus";"751889154-9";"2021-06-14";"2022-09-03";4738.0;1;"retired";6;342;"";"2023-04-27 17:23:22";"duis bibendum";"18371";"2022-10-07";"Fully Encrypted";0;"";"";"Public";"";1
1;325;18;"in leo";"779340991-4";"2020-08-04";"2021-06-04";4851.0;1;"disposed";6;219;"";"2023-04-27 17:23:22";"sem fusce";"12017";"2022-12-19";"Fully Encrypted";0;"";"";"Public";"";1
1;326;28;"elementum ligula";"687543216-1";"2022-11-28";"2023-02-15";9033.0;1;"disposed";17;365;"";"2023-04-27 17:23:22";"id";"77147";"2023-01-29";"Not Encrypted";0;"";"";"Public";"";1
1;327;3;"orci luctus";"742214845-4";"2021-12-06";"2023-06-26";9775.0;1;"retired";4;109;"";"2023-04-27 17:23:22";"in faucibus orci";"95893";"2023-02-14";"Fully Encrypted";0;"";"";"Public";"";1
1;328;20;"etiam";"703463934-5";"2023-01-20";"2022-08-05";7276.0;1;"active";9;279;"";"2023-04-27 17:23:22";"ultrices posuere cubilia";"89952";"2022-05-04";"Fully Encrypted";0;"";"";"Public";"";1
1;329;9;"imperdiet";"958430797-5";"2016-11-14";"2022-02-26";4016.0;1;"disposed";7;144;"";"2023-04-27 17:23:22";"faucibus orci luctus";"11903";"2022-09-20";"Fully Encrypted";0;"";"";"Public";"";1
1;330;15;"sit amet";"964090368-X";"2022-10-21";"2024-03-15";6024.0;1;"disposed";19;122;"";"2023-04-27 17:23:22";"eu";"81830";"2022-07-02";"Fully Encrypted";0;"";"";"Public";"";1
1;331;1;"arcu";"830112220-X";"2018-03-26";"2023-06-17";8976.0;1;"disposed";21;187;"";"2023-04-27 17:23:22";"enim sit";"56677";"2023-04-05";"Not Encrypted";0;"";"";"Public";"";1
1;332;33;"nulla";"883932296-5";"2019-08-22";"2020-08-19";7755.0;1;"retired";8;355;"";"2023-04-27 17:23:22";"maecenas";"69581";"2022-09-24";"Fully Encrypted";0;"";"";"Public";"";1
1;333;23;"curabitur gravida";"492425459-2";"2019-03-14";"2019-06-04";7951.0;1;"active";12;384;"";"2023-04-27 17:23:22";"nulla";"44447";"2022-10-31";"Not Encrypted";0;"";"";"Public";"";1
1;334;22;"id ornare";"086892607-8";"2020-10-09";"2023-10-07";1247.0;1;"disposed";9;119;"";"2023-04-27 17:23:22";"mauris ullamcorper purus";"31098";"2022-10-22";"Not Encrypted";0;"";"";"Public";"";1
1;335;5;"morbi";"031676053-6";"2021-10-11";"2024-10-31";1781.0;1;"active";13;54;"";"2023-04-27 17:23:22";"pede";"78402";"2022-07-30";"Not Encrypted";0;"";"";"Public";"";1
1;336;16;"in consequat";"986790351-X";"2020-05-18";"2022-09-23";8269.0;1;"active";8;279;"";"2023-04-27 17:23:22";"mus vivamus";"67359";"2022-09-16";"Fully Encrypted";0;"";"";"Public";"";1
1;337;20;"nulla suspendisse";"160872000-4";"2017-11-29";"2020-01-16";5716.0;1;"disposed";17;384;"";"2023-04-27 17:23:22";"venenatis lacinia aenean";"31777";"2022-11-30";"Fully Encrypted";0;"";"";"Public";"";1
1;338;29;"congue risus";"123481553-2";"2021-01-01";"2019-05-24";4380.0;1;"active";8;111;"";"2023-04-27 17:23:22";"mauris";"96735";"2022-08-05";"Fully Encrypted";0;"";"";"Public";"";1
1;339;8;"vestibulum";"633556054-2";"2019-03-27";"2019-10-22";3506.0;1;"retired";17;312;"";"2023-04-27 17:23:22";"quam fringilla";"33963";"2023-01-29";"Fully Encrypted";0;"";"";"Public";"";1
1;340;5;"in";"377257448-3";"2016-10-16";"2024-08-22";7501.0;1;"retired";17;214;"";"2023-04-27 17:23:22";"aliquam sit amet";"41626";"2022-05-29";"Fully Encrypted";0;"";"";"Public";"";1
1;341;31;"neque";"868689571-9";"2021-07-11";"2021-04-22";8445.0;1;"disposed";13;183;"";"2023-04-27 17:23:22";"aenean fermentum donec";"80439";"2022-06-16";"Not Encrypted";0;"";"";"Public";"";1
1;342;14;"varius";"101416400-1";"2023-04-03";"2024-05-18";1879.0;1;"retired";11;176;"";"2023-04-27 17:23:22";"odio";"30845";"2022-09-26";"Fully Encrypted";0;"";"";"Public";"";1
1;343;13;"libero";"179602937-8";"2021-01-16";"2021-03-29";2579.0;1;"retired";17;287;"";"2023-04-27 17:23:22";"quisque arcu";"68648";"2022-11-09";"Fully Encrypted";0;"";"";"Public";"";1
1;344;31;"felis";"992685393-5";"2022-02-21";"2019-12-28";4855.0;1;"active";18;123;"";"2023-04-27 17:23:22";"nulla";"16761";"2022-05-16";"Fully Encrypted";0;"";"";"Public";"";1
1;345;17;"varius";"145121773-0";"2017-07-29";"2024-08-28";5033.0;1;"disposed";9;146;"";"2023-04-27 17:23:22";"feugiat";"45656";"2022-05-12";"Fully Encrypted";0;"";"";"Public";"";1
1;346;20;"lectus";"811138646-X";"2021-05-17";"2023-09-27";1965.0;1;"active";18;420;"";"2023-04-27 17:23:22";"donec";"44908";"2022-05-13";"Fully Encrypted";0;"";"";"Public";"";1
1;347;21;"consequat";"519949557-7";"2019-05-15";"2023-09-07";3638.0;1;"active";9;200;"";"2023-04-27 17:23:22";"potenti in eleifend";"13142";"2022-09-10";"Fully Encrypted";0;"";"";"Public";"";1
1;348;4;"ante";"325483522-0";"2016-12-10";"2023-09-22";4142.0;1;"active";4;200;"";"2023-04-27 17:23:22";"nulla mollis molestie";"74435";"2022-10-10";"Fully Encrypted";0;"";"";"Public";"";1
1;349;10;"justo morbi";"326207662-7";"2019-10-06";"2020-03-17";3426.0;1;"active";7;95;"";"2023-04-27 17:23:22";"orci";"58749";"2022-11-30";"Fully Encrypted";0;"";"";"Public";"";1
1;350;15;"nonummy integer";"398374119-3";"2017-10-10";"2022-01-28";864.0;1;"disposed";10;64;"";"2023-04-27 17:23:22";"sapien ut nunc";"18904";"2022-08-28";"Fully Encrypted";0;"";"";"Public";"";1
1;351;8;"iaculis diam";"809844168-7";"2020-05-02";"2024-08-13";9313.0;1;"retired";16;265;"";"2023-04-27 17:23:22";"nam tristique tortor";"4949";"2022-09-04";"Fully Encrypted";0;"";"";"Public";"";1
1;352;29;"feugiat non";"786565463-4";"2019-02-04";"2023-03-17";4798.0;1;"active";19;495;"";"2023-04-27 17:23:22";"donec odio";"8388";"2023-01-24";"Fully Encrypted";0;"";"";"Public";"";1
1;353;35;"duis bibendum";"074193415-9";"2022-07-16";"2024-09-27";4720.0;1;"retired";18;342;"";"2023-04-27 17:23:22";"lorem";"78770";"2022-08-12";"Fully Encrypted";0;"";"";"Public";"";1
1;354;4;"velit nec";"911544498-8";"2017-10-10";"2024-11-16";3299.0;1;"active";7;15;"";"2023-04-27 17:23:22";"scelerisque quam";"98919";"2023-02-28";"Fully Encrypted";0;"";"";"Public";"";1
1;355;2;"porttitor";"717482133-2";"2018-02-05";"2024-07-17";3026.0;1;"active";5;455;"";"2023-04-27 17:23:22";"aenean sit";"41672";"2023-03-15";"Fully Encrypted";0;"";"";"Public";"";1
1;356;18;"in";"506758447-5";"2022-12-17";"2023-11-15";8102.0;1;"retired";18;160;"";"2023-04-27 17:23:22";"sit amet cursus";"1127";"2022-04-29";"Fully Encrypted";0;"";"";"Public";"";1
1;357;26;"mauris";"691619857-5";"2021-04-19";"2024-08-20";6679.0;1;"retired";5;477;"";"2023-04-27 17:23:22";"vestibulum";"93408";"2022-12-20";"Fully Encrypted";0;"";"";"Public";"";1
1;358;20;"nulla ac";"412995422-9";"2019-02-20";"2022-07-30";1019.0;1;"retired";6;359;"";"2023-04-27 17:23:22";"aenean lectus";"12884";"2022-09-23";"Fully Encrypted";0;"";"";"Public";"";1
1;359;18;"nisi";"387049427-1";"2021-06-06";"2019-06-27";582.0;1;"retired";8;253;"";"2023-04-27 17:23:22";"at";"17298";"2022-10-22";"Fully Encrypted";0;"";"";"Public";"";1
1;360;31;"gravida sem";"395496558-5";"2022-01-30";"2018-11-24";1742.0;1;"disposed";6;125;"";"2023-04-27 17:23:22";"interdum mauris non";"96302";"2022-09-05";"Not Encrypted";0;"";"";"Public";"";1
1;361;34;"velit donec";"745522164-9";"2021-11-17";"2022-09-22";1465.0;1;"active";12;492;"";"2023-04-27 17:23:22";"praesent blandit nam";"89949";"2022-12-19";"Fully Encrypted";0;"";"";"Public";"";1
1;362;1;"velit nec";"321712727-7";"2022-08-20";"2021-10-10";5638.0;1;"retired";18;290;"";"2023-04-27 17:23:22";"curae mauris";"40036";"2022-11-11";"Not Encrypted";0;"";"";"Public";"";1
1;363;31;"mauris";"143358663-0";"2022-09-06";"2020-09-05";6821.0;1;"active";11;450;"";"2023-04-27 17:23:22";"mi pede";"61185";"2022-10-26";"Fully Encrypted";0;"";"";"Public";"";1
1;364;33;"ultrices posuere";"806761250-1";"2018-12-12";"2021-07-29";4417.0;1;"retired";19;392;"";"2023-04-27 17:23:22";"posuere cubilia";"67529";"2022-07-01";"Fully Encrypted";0;"";"";"Public";"";1
1;365;33;"quam";"134276092-1";"2022-02-02";"2022-05-12";7538.0;1;"active";9;269;"";"2023-04-27 17:23:22";"nulla facilisi cras";"78136";"2023-03-13";"Fully Encrypted";0;"";"";"Public";"";1
1;366;24;"convallis nunc";"520460038-8";"2018-02-14";"2022-05-11";485.0;1;"disposed";11;398;"";"2023-04-27 17:23:22";"molestie sed";"76641";"2022-11-28";"Not Encrypted";0;"";"";"Public";"";1
1;367;3;"purus";"622786054-9";"2020-06-20";"2023-08-31";9707.0;1;"disposed";11;86;"";"2023-04-27 17:23:22";"ipsum praesent blandit";"37557";"2023-02-14";"Not Encrypted";0;"";"";"Public";"";1
1;368;18;"natoque";"248569654-3";"2021-06-29";"2024-10-15";2575.0;1;"retired";13;481;"";"2023-04-27 17:23:22";"sapien";"74951";"2022-10-17";"Fully Encrypted";0;"";"";"Public";"";1
1;369;16;"integer non";"854949533-6";"2019-12-05";"2025-01-02";6873.0;1;"active";10;269;"";"2023-04-27 17:23:22";"maecenas pulvinar lobortis";"16329";"2022-09-30";"Fully Encrypted";0;"";"";"Public";"";1
1;370;32;"turpis";"232789459-X";"2020-03-30";"2023-03-07";1642.0;1;"active";11;496;"";"2023-04-27 17:23:22";"ac";"24862";"2022-12-08";"Not Encrypted";0;"";"";"Public";"";1
1;371;32;"malesuada";"683796958-7";"2020-12-19";"2020-02-14";7090.0;1;"disposed";9;387;"";"2023-04-27 17:23:22";"integer ac leo";"63583";"2022-12-02";"Not Encrypted";0;"";"";"Public";"";1
1;372;9;"nulla";"710374143-3";"2020-06-21";"2020-05-10";969.0;1;"retired";16;434;"";"2023-04-27 17:23:22";"justo nec condimentum";"27411";"2022-07-09";"Fully Encrypted";0;"";"";"Public";"";1
1;373;27;"turpis elementum";"023050940-1";"2019-04-07";"2024-08-01";7266.0;1;"retired";19;340;"";"2023-04-27 17:23:22";"congue elementum in";"33014";"2022-04-17";"Not Encrypted";0;"";"";"Public";"";1
1;374;33;"dapibus dolor";"630490891-1";"2021-06-13";"2023-09-04";233.0;1;"disposed";4;477;"";"2023-04-27 17:23:22";"nulla tempus vivamus";"79488";"2022-12-04";"Fully Encrypted";0;"";"";"Public";"";1
1;375;20;"nulla dapibus";"391374294-8";"2022-04-29";"2024-03-25";8236.0;1;"disposed";20;363;"";"2023-04-27 17:23:22";"enim";"63769";"2022-09-17";"Fully Encrypted";0;"";"";"Public";"";1
